id	title	year	auth_id	doi	pmid	umi	journal_id	volume	issue	start_page	abstract	url	date_added	repeats	filename	nursauth	id	name	nurs	id	name	lastname	firstname
664	Social Provision And Loneliness Among Older People Suffering From Chronic Physical Illness. A Mixed-Methods Approach.	2014	947	10.1111/scs.12041	NLM23550895		170	28	1	104	Aims To describe and compare the perceived social provision for a group reporting never feeling lonely with that of a group reporting feeling lonely and to explore the meaning of loneliness. Subjects Participants (N = 101) were recruited from geriatric wards. Inclusion criteria were as follows: aged 65 years or more, the absence of dementia, one or more chronic physical disorders and plans to be discharged from the hospital to their home. The mean age was 81.3 years (range: 65-96 years), 68% were women, and 66% lived alone. Measures Assessments of social provisions and loneliness were collected by a subjective report using the Social Provision Scale ( SPS), and the Montgomery-Aasberg Depression Rating Scale ( MADRS) was used to assess depression. The participants were also asked whether they felt lonely and were then asked to describe the meaning of loneliness if they had indicated feeling lonely. Narratives were then condensed by the participants into short sentences. Results Seventy-five per cent of the participants reported feeling lonely, of these 54% were living alone, and 18% identified with depression. Three subscales of SPS scores were significantly lower in the lonely group: attachment (p < 0.001), a sense of reliable alliance (p = 0.001) and the obtaining of guidance (p = 0.01). The overall view of the experience of loneliness was dominated by emptiness and negative emotions. The following themes were identified: Emotions were dominated by sadness, anxiety and restlessness, anger and guilt. Relationships were dominated by being left alone, being confined and feeling useless. Existential dimensions were characterised by emptiness, endless boredom, isolation and the potential for change. Conclusion The study shows that loneliness is prevalent among older people suffering from chronic physical illness and confirms the complexity of the concept. A mixed-methods design contributed to nuanced and detailed information about the meaning of loneliness.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104005342&site=ehost-live	2021-07-02 01:33:25	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	170	Scandinavian Journal of Caring Sciences	1	947	kvaal,kari	kvaal	kari
665	In Search Of Quality Of Life For A Practical Centenarian And His Artistic Wife.	2013	950	10.1108/QAOA-08-2013-0024			950	14	4	270	Purpose - The purpose of this case study is to highlight the importance of empowering and meeting the 'higher needs' of the very old, which prolong a fulfilling life. Frailty in old age need not be feared and abhorred if society would accept that all of us need to live our lives as we wish until the end, and value those who assist us to do this. With the right attitudes to ageing and death and with the appropriate investment for a seamless care system that listens to, and functions well for those who need it, old age should be as enriching as any other time in life. Design/methodology/approach - Personal narrative of the author's parents ageing, this paper gives the background and personality of the frail older person and his wife, that contextualises the challenges they face in his very old age. The professional and personal experiences of the author as she tackles the obstacles to support them are drawn from her career in social care with memories from diaries written, as she accompanies her parents on their journey of physical and mental deterioration along with a quest for realising what they have and making the most of it. Findings - Given how challenging this journey is for an informed family, the implications are that in 2013 our 'civilised' society still misunderstands the special and complex needs of frail older people, devalues them, and writes them off with institutionalised, rigid attitudes and services instead of working creatively to improve their lives. The paper observes how deeply rooted this is in us all. Originality/value - The combination of the author's background in social work and expertise in health and care with living so close to relatively unusually long-lived parents, offers a unique insight into why it is so challenging to achieve quality of life for very older people needing care and should be of interest to CCGs, social services departments, older people's care providers and carer and user organisations.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104127216&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	950	Quality in Ageing & Older Adults		950	stevenson,annie	stevenson	annie
666	Professional Caregivers' Work With The Dying In Nursing Homes - A Foucault-Inspired Analysis Of Discourses In The Last Decade In A Danish Context.	2013	951	10.1111/scs.12021	NLM23336738		170	27	4	983	International studies on the death of elderly nursing home residents show the complexity in the understanding of the professionals who care for the dying. The aim of this study is to explore the discourses about professional caregivers caring for those dying in Denmark in the last decade. A discourse analysis inspired by Foucault was constructed. The material consists of different source documents: research articles, newspaper articles, theses, books, websites - 35 sources in total. There are constructed six positions of speech, five discourses and three themes: (1) 'the work of the professional caregivers - a complex low-status work'; (2) 'the education of the professionals - the way to ensure a good death or possessing the right qualifications' and (3) 'the vulnerable professionals'. The study concludes that an economical/political discourse is dominating and sets up the frames within which the professionals care for dying residents, although the medical, the social/critical and the religious discourses attempt to speak against it. All positions articulate that the professional caregivers' job has a low status and that it is not possible to provide an optimal care due to lack of time, resources and education. Psychical or mental demands make the professionals vulnerable. The meaning of optimal care varies according to the positions of speech.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104147763&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	170	Scandinavian Journal of Caring Sciences	1	951	nielsen,karen.t	nielsen	karen.t
667	The Importance Of Nutrition In Wound Healing.	2013	954				940	9	3	61	Wound healing is a complex process that follows a progressive three-step sequence; the inflammatory phase, proliferative phase and remodelling phase. It is possible that all of these phases will be active in the same wound at the same time (Thomas and Bishop, 2007) and the duration of each stage will be influenced, among other factors, by the nutritional status of the individual. This article focuses on the role of nutrition, and the benefits of protein supplementation, in the management of chronic wounds, with a focus on pressure ulcers.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=91934196&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	940	Wounds UK		954	acton,claire	acton	claire
668	Older Breast Cancer Survivors: Can Interaction Analyses Identify Vulnerable Subgroups? A Report From The American Cancer Society Studies Of Cancer Survivors.	2013	956	10.1188/13.ONF.325-336	NLM23803266		346	40	4	325	Purpose/Objectives: To explore interactions among personal, cancer, aging, and symptom variables relative to physical function (PF) in older adult breast cancer survivors to better identify vulnerable subgroups.Design: Secondary analysis of the American Cancer Society Studies of Cancer Survivors II.Setting: U.S. population-based mail and telephone survey.Sample: 2,885 breast cancer survivors from 14 different state cancer registries stratified by cancer type and time since diagnosis. A total of 184 female breast cancer survivors, aged 70 years or older, had complete data on variables of interest and were, therefore, included in this analysis.Methods: Chi-Square Automatic Interaction Detector (CHAID) analysis was used to examine variable interactions.Main Research Variables: PF, symptom bother, comorbidity, social support, length of survivorship, treatment, stage, body mass index, physical activity, emotional health, and personal characteristics.Findings: An interaction effect between symptom bother and comorbidity was found in 39% of older adult breast cancer survivors, and an interaction effect between symptom bother and marital status was found in 40%. The most vulnerable group (8%) had high symptom bother and more than four comorbid conditions.Conclusions: Symptom bother, comorbidity, and marital status were found to have significant interactions such that high comorbidity and high symptom bother were significantly related to lower PF. Married participants with lower symptom bother had significantly higher PF scores. Comorbidity may be the best predictor of PF for the extreme ends of the symptom bother continuum. Advancing age alone was not a sufficient predictor of PF in this analysis.Implications for Nursing: Specific attention to symptom reports, comorbidity, and marital status can guide identification of older adult cancer survivors in need of ongoing survivorship care. The findings support use of a comprehensive assessment and tailored approach to care based on factors other than age.Knowledge Translation: CHAID interaction analysis may be useful in exploring complex nursing problems, such as the needs of older adult cancer survivors, and help oncology nurses develop appropriate interventions and referrals.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104186843&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	346	Oncology Nursing Forum	1	956	bellury,lanell	bellury	lanell
669	Care Coordination: Translating Policy Into Practice For Older People.	2013	957	10.1108/14717791311327033			950	14	2	81	Purpose -- The authors aim to present findings from their research on the implementation of Unified Assessment (UA) policy and the work of care coordinators who oversee the delivery of support to older people with complex needs. Design/methodology/approach -- A mixed methods approach included staff interviews (n 95) and focus groups (n = 3). Findings -- The care coordinator role is controversial and the lack of common terminology across health and social care obscures its importance. It is seen as a social care responsibility. Limited ownership amongst healthcare professionals leads to tensions in practice. The challenges of breaking down silo thinking embedded in established professional practices are highlighted as are infrastructural and capacity deficits. Disparities between policy intentions and practice means that UA is failing to meet core objectives relating to the delivery of seamless support. Research limitations/implications - Further research is needed to develop and evaluate evidence-informed interventions that test solutions to the problems faced in practice and support the delivery of more effective arrangements. Practical implications -- Practice development may be supported by: guidelines that are more prescriptive and include a formal role definition; joint training to promote shared understanding of key concepts; investment in administrative and IT infrastructures; and more coordinated direction at strategic level. Originality/value -- Over a decade has elapsed since the publication of UA Policy Guidance; however, there is limited published evidence on the effectiveness of UA policy and its translation into practice.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=107964277&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	950	Quality in Ageing & Older Adults		957	seddon,diane	seddon	diane
670	Long-Term Experiences After Oesophagectomy/Gastrectomy For Cancer--A Focus Group Study.	2013	959	10.1016/j.ijnurstu.2012.08.011	NLM22959588		141	50	1	44	Background: After surgery for oesophageal or gastric cancer, patients suffer from a variety of problems that affect their physical and mental health. Most previous studies on quality of life after this type of surgery are based on quantitative methods, and no studies to date have focused on the patient's subjective experiences of their quality of life from a long-term perspective. Objective: To illuminate patients' experiences of their quality of life, and how they handle their new life situation, from a long-term perspective, after oesophagectomy or gastrectomy for cancer. Method: This study was carried out in accordance with a descriptive explorative design focusing on the patients' quality of life after surgery for oesophageal/gastric cancer. Data collection was carried out using semi-structured focus group interviews. A total of 17 participants divided into 4 focus groups were included (2-5 years after elective surgery) in the study. Data was analysed with qualitative content analysis. Results: The results show that the patients' lives are severely hampered by adverse symptoms long time after surgery. The patients experienced the recovery period as a struggle and the theme ''When moving on becomes a struggle'' was shown to capture the patients' experiences. The main problems that acts as barriers in the patients' new life situation are those connected with nutrition and diarrhea who was shown not only affecting the patients from a physical perspective but also on a social and emotional level. The feeling of losing control of life was shown as a prominent problem and resulted in anxiety and fear about the future. Conclusion: This study shows that the patients' quality of life is heavily influenced by the remaining symptoms for a long time after surgery. However the patients ability to handle their new life situation does not only depend on the remaining symptom but on their ability to take control of the new life situation and learn to live life whit the symptoms instead of letting the symptoms limit their life. The complex new life situation that the patients meet after surgery motivates the needs of a supportive care programme, focusing on the patients' physical, mental and social needs.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104246665&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	141	International Journal of Nursing Studies	1	959	malmström,marlene	malmström	marlene
671	An Exploration Of The Hydration Care Of Older People: A Qualitative Study.	2012	961	10.1016/j.ijnurstu.2012.04.009	NLM22575619		141	49	10	1200	Abstract: Background: Older adults are more susceptible to water imbalance and ensuring they drink sufficiently is a complex and challenging issue for nurses. The factors that promote adequate hydration and the barriers which prevent older people from drinking are not well understood. Objective: This study aimed to understand the complexity of issues associated with the hydration and hydration care of older people. Design: A qualitative study using multiple methods. Settings: Two healthcare sites providing care for older people in the South West of England: a hospital ward in a major hospital and a care home providing personal and nursing care. Participants: Twenty-one older people aged 68–96 years, were recruited to the study from the hospital ward and care home. The inclusion criteria for older people to participate were men or women aged 65 years and over and the exclusion criteria were being unable to provide informed consent, or being too ill or distressed to take part in the study. The staff participants of nurses and health care assistants totalled 21. The inclusion criterion for staff was any nurse or health care assistant providing hydration care. Seven friends or relatives participated by making anonymous comments via a suggestion box available to all friends and relatives. Methods: Data were collected via interviews with older people, focus group discussions involving staff, suggestion box comments made by friends and relatives and twelve hours observation of hydration practice. The data were analysed using thematic analysis. Results: Health professionals successfully employed several strategies to promote drinking including verbal prompting, offering choice, placing drinks in older people''s hands and assisting with drinking. Older people revealed their experience of drinking was diminished by a variety of factors including a limited aesthetic experience and a focus on fluid consumption rather than on drinking as a pleasurable and social experience. Conclusion: The rich and varied dimensions usually associated with drinking were lacking and the role of drinking beverages to promote social interaction was underplayed in both settings. Hydration practice which supports the individual needs of older people is complex and goes beyond simply ensuring the consumption of adequate fluids.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104420913&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	141	International Journal of Nursing Studies	1	961	godfrey,helen	godfrey	helen
672	Complexities Of Pain Assessment And Management In Hospitalised Older People: A Qualitative Observation And Interview Study.	2012	962	10.1016/j.ijnurstu.2012.05.002	NLM22640777		141	49	10	1243	Abstract: Background: Pain continues to be a common problem for older hospitalised patients, but little is known about how the complexities of actual clinical practice affect pain assessment and management in these patients. Objective: To examine how pain was assessed and managed in older patients who were admitted to geriatric evaluation and management units. Design, setting and participants: A naturalistic observational research design was used involving observations of interactions between nurses and patients, and follow-up interviews with nurses. Three observation periods were conducted between midnight and midday, which commenced at 03:30, 07:30, and 10:30, and three observation periods were conducted between midday and midnight, which commenced at 15:30, 18:30, and 22:30. Between 12 and 13 observations were conducted for each observation period, each ranging from 2 to 3h. The study was undertaken in two units, each located in an Australian public teaching hospital. Participants included registered nurses employed in the units, and patients in their care. Results: Four major themes were identified: communication among nurses and between older patients and nurses; strategies for pain management; environmental and organisational aspects of care; and complexities in the nature of pain. Nurses tended to use simple questioning with patients about the pain experienced. Despite the availability of ‘as required’ opioid medication for breakthrough or incident pain, nurses often preferred to wait to determine if pain was relieved following administration of fixed-dose paracetamol. Time of day impacted on how pain was managed due to availability of nursing staff. It was unit policy for doctors to reduce medications prescribed, which often extended to analgesics, and nurses were left to deal with patient tensions in addressing analgesic needs. Complexities were associated with the nature of pain experienced, in terms of perceived level of tolerable pain, the simultaneous presence of chronic and acute pain, location of pain, and differentiation of pain from discomfort. Conclusions: This study demonstrated the intricacies associated with how analgesic needs are addressed in older patients, especially those with communication deficits, the complex nature of older patients’ painful experiences, and the precarious balance of attempting to treat pain effectively while avoiding adverse effects of analgesics.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104420916&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	141	International Journal of Nursing Studies	1	962	manias,elizabeth	manias	elizabeth
673	Home Care For Older People In Sweden: A Universal Model In Transition.	2012	963	10.1111/j.1365-2524.2011.01046.x	NLM22141377		18	20	3	300	One aspect of universalism in Swedish eldercare services is that publicly financed and publicly provided services have been both affordable for the poor and attractive enough to be preferred by the middle class. This article identifies two trends in home care for older people in Sweden: a decline in the coverage of publicly funded services and their increasing marketisation. We explore the mechanisms behind these trends by reviewing policy documents and official reports, and discuss the distributional consequences of the changes by analysing two data sets from Statistics Sweden: the Swedish Level of Living surveys from 1988/1989 and 2004/2005 and a database on all users of tax deductions on household and care services in 2009. The analysis shows that the decline of tax-funded home care is not the result of changing eldercare legislation and was not intended by national policy-makers. Rather the decline was caused by a complex interplay of decision-making at central and local levels, resulting in stricter municipal targeting. The trend towards marketisation has been more clearly intended by national policy-makers. Legislative changes have opened up tax-funded services to private provision, and a customer-choice (voucher) model and a tax deduction for household- and care services have been introduced. As a result of declining tax-funded home-care services, older persons with lower education increasingly receive family care, while those with higher education are more likely to buy private services. The combination of income-related user fees, customer-choice models and the tax deduction has created an incentive for high-income older persons to turn to the market instead of using public home-care services. Thus, Swedish home care, as a universal welfare service, is now under threat and may become increasingly dominated by groups with less education and lower income which, in turn, could jeopardise the quality of care.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=104552436&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	18	Health & Social Care in the Community	1	963	szebehely,marta	szebehely	marta
674	Practical Issues In Improving Medical Management Of Heart Failure In The Elderly.	2011	967	10.12968/bjca.2011.6.12.575			967	6	12	575	Heart failure is a complex syndrome with an increasing prevalence in the elderly. The presence of multiple comorbidities and associated frailty make management of an already complex disease process more challenging. A practical and pragmatic approach is presented in this paper with regards to pharmacological interventions, the role of heart failure specialist nurses in the context of the multidisciplinary team (MDT) and end-of-life care issues.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=70905466&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	967	British Journal of Cardiac Nursing	1	967	desai,tejal	desai	tejal
675	The Experience Of Patients With Complex Wounds And The Use Of Npwt In A Home-Care Setting.	2011	972	10.12968/jowc.2011.20.11.512			853	20	11	512	Objective: To explore the experience of patients living with complex wounds and the impact of undergoing negative pressure wound therapy (NPWT) as part of their treatment.Method: Qualitative data were collected from eight patients, using semi-structured interviews. A purposive, stratified sampling approach was used to identify participants with a range of wound types, as well as age and gender. Participants were recruited from one primary care trust and were interviewed, following 10 days of treatment with NPWT. The matrix-based 'Framework' approach, from the National Centre for Social Research, was used to structure the analysis.Results: Of the eight participants recruited, five were female and three male, with an age range of 46-77 years. Five overarching categories, with their constituent themes, were identified from the data. The first, developing a wound through crisis, has three themes: a failing body, missed diagnosis and failed professional intervention. The second category, decreased control, has four related themes: poor communication; failed wound healing; poor discharge planning and failure to recover. The third category, increased control, has four themes: understanding what is happening; symptom control; positive professional relationships and returning to health. The fourth category, using NPWT, has two themes: information and understanding of NPWT and expectations and experience of NPWT. The final category sets out participant recommendations about the device and has two themes: device issues and improving professional practice.Conclusion: This study investigated the experience of patients undergoing NPWT for complex wounds in the home setting and reveals a number of the psychosocial effects of using this therapy in this environment. Participants saw NPWT as an active intervention, associated with improved wound healing and symptom control. The participant experience described in this study, and the recommendations they make, provide a valuable resource to inform service improvement programmes and wound research.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=70851602&site=ehost-live	2021-07-02 01:33:26	1	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	853	Journal of Wound Care	1	972	moffatt,c.j	moffatt	c.j
676	Professional. Protection Of Vulnerable Adults: An Interdisciplinary Workshop.	2010	983				983	83	9	29	This paper reports on the development, delivery, content and student evaluation of a comprehensive elder abuse and self-neglect workshop for public health nursing and social work students. The workshop provided an interdisciplinary shared learning experience for the students to prepare them for their critical role in safeguarding vulnerable adults. The aim of the workshop was to increase knowledge, awareness and understanding of roles and responsibilities and critical practice problems in the prevention and management of elder abuse and self-neglect. The shared learning approach provided clarity on roles and responsibility, valuing and respecting the contribution of each team member. The importance of building communication and trust with team members and clients was seen as critical. Through case studies and group discussion, assessment and practice skills were developed and awareness heightened on the complexity of the critical practice problems and ethical issues.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=53039191&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	983	Community Practitioner	1	983	day,mary.rose	day	mary.rose
677	Professional. Protection Of Vulnerable Adults: An Interdisciplinary Workshop.	2010	984		NLM20879664		983	83	9	29	This paper reports on the development, delivery, content and student evaluation of a comprehensive elder abuse and self-neglect workshop for public health nursing and social work students. The workshop provided an interdisciplinary shared learning experience for the students to prepare them for their critical role in safeguarding vulnerable adults. The aim of the workshop was to increase knowledge, awareness and understanding of roles and responsibilities and critical practice problems in the prevention and management of elder abuse and self-neglect. The shared learning approach provided clarity on roles and responsibility, valuing and respecting the contribution of each team member. The importance of building communication and trust with team members and clients was seen as critical. Through case studies and group discussion, assessment and practice skills were developed and awareness heightened on the complexity of the critical practice problems and ethical issues.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105088698&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	983	Community Practitioner	1	984	day,mr	day	mr
678	A Multifaceted Intervention To Address A Case Cluster Of Cellulitis Associated With Hypodermoclysis In A Geriatric Complex Continuing Care Unit.	2010	986				986	25	2	101	Purpose To assess whether a multifaceted inter vention can reduce the incidence of cellulitis in patients receiving hypoder moclysis on a complex continuing care unit in a geriatric facility. Method The multifaceted intervention consisted of the following: in-services on the safety engineered devices for nurses and education to reinforce best practice techniques; implementation of checklist auditing tool to monitor procedure, frequency and duration of hypodermoclysis; updating Baycrest nursing skills package; upgrading from 0.5% to 2% chlorhexidine gluconate skin preparation solution; switching from V-adapter to a single-port system. The main outcome measure was the number of documented cellulitis cases on the unit post-i ntervention. Results From September 1 to November 30, 2008, 12 cases of cellulitis associated with hypodermoclysis were documented. Post-intervention, three case of hypodermoclysis-associated cellulitis were documented. The frequency of hypodermoclysis pre-intervention was 68.6 per 1000 patient days versus postintervention at 63.1. The hypodermoclysis-related cellulitis incidence on the unit decreased Significantly from 23.2 pre-intervention to 6.6 post-intervention per 1000 patient days (p < 0.05, chisquare analysis). Conclusion A multifaceted intervention was successful in reducing the incidence of cellulitis associated with hypodermoclysis on a complex and continuing care unit in a geriatric facility.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105074980&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	986	Canadian Journal of Infection Control		986	candon,heather.l	candon	heather.l
679	The Link Between Chronic Conditions And Urinary Incontinence.	2010	987				987	16	1	7	Urinary incontinence is commonly associated with chronic diseases. Strong associations exist between continence problems, impairments outside the lower urinary tract and activity limitations. These associations also occur in diseases that directly affect the neurological control mechanism for continence. The World Health Organization (WHO) International Classification of Functioning, Disability and Health (ICF) provides a paradigm for thinking about disease and its consequences, including urinary incontinence. This paper reviews the association between disease, impairment and activity limitation for some common chronic diseases and for older adults. The complexity of the relationships between different aspects of urinary incontinence has important implications for the assessment and management of urinary incontinence in chronic disease and for older adults.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105141180&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	987	Australian & New Zealand Continence Journal		987	chiarelli,p	chiarelli	p
680	Community Resources For Older Adults With Chronic Illness.	2009	993	10.1097/HNP.0b013e3181bf37bd	NLM19901610		993	23	6	355	Elders with chronic diseases frequently have problems with activities of daily living and instrumental activities of daily living. This article describes a holistic, elder-friendly community model. The review of the nursing, healthcare, and social science literature offers insight into the complexity of community resources for elders.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105247227&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	993	Holistic Nursing Practice	1	993	weierbach,fm	weierbach	fm
681	Relational Practice As The Key To Ensuring Quality Care For Frail Older People: Discharge Planning As A Case Example.	2009	994	10.1108/14717794200900024			994	10	3	44	Discharging frail older people from acute hospital settings has been an issue of concern for over 40 years and recent studies suggest that enduring problems remain. This paper explores the experiences of discharge from three different units: an acute surgical ward, an acute medical ward and a specialist ward for older people. Based on extensive data from interviews with older people, their family carers and ward-based staff, a grounded theory of the discharge experience is presented. This suggests that the quality of discharge hinges largely on whether the focus of efforts is on 'pace' (the desire to discharge older people as rapidly as possible) or 'complexity' (where due account is taken of the complex interaction of medical and wider social issues). When pace is the focus, 'pushing' and 'fixing' are the main processes driving discharge. However, when attention is given to complexity, far more subtle processes of 'informing' and 'brokering' are in evidence. These latter processes are conceived of as forms of 'relational practice' and it is argued that such practices lie at the heart of high quality care for older people.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105322109&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	994	Quality in Ageing		994	williams,s	williams	s
682	Reliability And Validity Of The Korean Version Of The Way-Finding Effectiveness Scale For Persons With Dementia.	2009	997	10.1111/j.1365-2702.2008.02649.x	NLM19220622		351	18	11	1625	Aims and objectives. To evaluate the psychometric properties of the Korean version of the Way-finding Effectiveness Scale (WES) for Korean persons with dementia (PWDs). Design. A descriptive, cross-sectional survey method was used. Methods. Data were collected with a non-probability sampling strategy using structured format face-to-face interviews. A convenience sample of 83 community-dwelling PWDs and their family caregivers were recruited. The participants were PWDs who were over 60 years of age, had been medically diagnosed with dementia or showed signs and symptoms of dementia, had a Mini Mental State Examination (MMSE) score of less than 24 of 30 and were independent in walking. Results. Internal consistency for the 29-item KWES was 0·93 and exceeded 0·70 for the four subscales (complex way-finding goals, CWG; analytic strategy, AS; global strategy, GS; and simple way-finding goals, SWG). The intercorrelations for total KWES and subscales demonstrated a high to moderate relationship ranging from 0·84 (total and CWG) to 0·24 (AS and SWG). Pearson correlations between each subscale scores of the KWES and K-MMSE demonstrated significant, moderate relationships ranging from 0·41 (CWG and K-MSE) to 0·28 (AS and K-MMSE). Differences in current and prior behaviour of KWES were significant for the total (t = -21·00, p < 0·001) and subscales (t = -28·33- -9·33, p < 0·001). Conclusion. Acceptable reliabilities and validities support the conclusion that the KWES is a valid and reliable instrument for examining way-finding effectiveness for Korean PWDs. Relevance to clinical practice. The KWES will contribute to the development of understanding of way-finding ability for community-dwelling PWDs in both research and clinical practices.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105537648&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	1	351	Journal of Clinical Nursing (Wiley-Blackwell)	1	997	hong,gs	hong	gs
683	Delayed Transfer From Hospital To Community Settings: The Older Person'S Perspective.	2009	998	10.1111/j.1365-2524.2008.00796.x	NLM18564193		18	17	1	45	Prevention and management of delayed transfer of older people from hospital to community settings is an enduring issue in industrialised societies and is the subject of many recent policies in the United Kingdom. A deeper, evidence-based understanding of the complex organizational and interprofessional issues which contribute to delays in transfer has emerged in recent years. Despite this, and the relative success of recent policies, two recent reviews of the area highlight the lack of studies on patients' perspectives. We sought to address this deficit by using conversational interviews and a phenomenological approach to explore and interpret participants' perceptions of delayed transfer from hospital into the community. A purposive sampling strategy was employed to incorporate participants from different categories of delay identified on weekly Situation Reports. Participants aged 65 years and over (mean age 82 ± 5.4 years) and with a mean delay of 32 days (± 26) were recruited from three hospitals based in two NHS Trusts in the South of England. This paper focuses on their perceptions of the effects of delayed transfer into the community, their involvement in discharge planning and future community care needs. Our findings show that participants actively or passively relinquished their involvement in the processes of discharge planning because of the perceived expertise of others and also feelings of disempowerment secondary to poor health, low mood, dependency, lack of information and the intricacies of discharge planning processes for complex community care needs. Participants expressed a longing for continuity, emphasised the importance of social contact and sometimes appeared unrealistic about their future care needs. While current policies may have helped reduce overall numbers of delayed patients in the UK, our study suggests that there is scope for improvement in the involvement of delayed patients in planning their discharge into the community.	http://www.systems.wsu.edu/scripts/wsuall.pl?url=https://search.ebscohost.com/login.aspx?direct=true&db=ccm&AN=105599459&site=ehost-live	2021-07-02 01:33:26	0	Mhallagingandcomplexityorcomplexandfrail_nursjournals_2021.06.23.xml	0	18	Health & Social Care in the Community	1	998	swinkels,a	swinkels	a
